	Temperature (C)	Heat Flow (W/g)
1283	33.47	0.0023016045799404417
1284	33.48	0.0022397179684627844
1285	33.49	0.0025028323056028867
1286	33.5	0.0024159475927305607
1287	33.51	0.002604063831215697
1288	33.52	0.0027221810224276055
1289	33.53	0.0029052991677342987
1290	33.54	0.0029684182685052463
1291	33.55	0.002956538326106095
1292	33.56	0.0030446593419051204
1293	33.57	0.003307781317268166
1294	33.58	0.003570904253559437
1295	33.59	0.0037740281521445596
1296	33.6	0.003930486347719864
1297	33.61	0.004110278841648718
1298	33.62	0.004073405635292904
1299	33.63	0.004153200063348184
1300	33.64	0.004399662127174242
1301	33.65	0.004469934685275234
1302	33.66	0.00467592250091764
1303	33.67	0.004772387480222573
1304	33.68	0.004972186767407738
1305	33.69	0.005098653697165556
1306	33.7	0.005218454937522932
1307	33.71	0.005291590489838516
1308	33.72	0.005271393688805137
1309	33.73	0.005417864535781192
1310	33.74	0.005451003032123314
1311	33.75	0.005519142512522279
1312	33.76	0.005657282978334344
1313	33.77	0.0056370910975815924
1314	33.78	0.005708566871618803
1315	33.79	0.0058467103018018385
1316	33.8	0.006009854722818897
1317	33.81	0.006023000136025303
1318	33.82	0.0061028132094422816
1319	33.83	0.006065960611091992
1320	33.84	0.005937442342328847
1321	33.85	0.0061005917378404995
1322	33.86	0.006088742132315694
1323	33.87	0.005935226860442899
1324	33.88	0.006115045923575924
1325	33.89	0.006028199323070194
1326	33.9	0.006181353726943062
1327	33.91	0.006154509136546693
1328	33.92	0.0062476655532317515
1329	33.93	0.00621415631168265
1330	33.94	0.006260648079915221
1331	33.95	0.006240474192614531
1332	33.96	0.006186967984465941
1333	33.97	0.006300129456819459
1334	33.98	0.006371625277691972
1335	33.99	0.0063597887817681276
1336	34.0	0.006372953303729112
1337	34.01	0.00651945217825789
1338	34.02	0.006415952073368647
1339	34.03	0.006612452990407913
1340	34.04	0.006475621597389569
1341	34.05	0.0065387912289947
1342	34.06	0.006451961886569713
1343	34.07	0.006515133571460829
1344	34.08	0.00647830628501378
1345	34.09	0.006366480028574539
1346	34.1	0.0063046548034884076
1347	34.11	0.006442830611100181
1348	34.12	0.006431007452754489
1349	34.13	0.006344185329794527
1350	34.14	0.006307364243563818
1351	34.15	0.006370544195404726
1352	34.16	0.006483725186660294
1353	34.17	0.006436907218672072
1354	34.18	0.00648509029278177
1355	34.19	0.006448274410331134
1356	34.2	0.00646145957266242
1357	34.21	0.006629645781116356
1358	34.22	0.006662833037033078
1359	34.23	0.006676021341752936
1360	34.24	0.006664210696614603
1361	34.25	0.006622401102958531
1362	34.26	0.006548925895455415
1363	34.27	0.006553785075441798
1364	34.28	0.006575311977587539
1365	34.29	0.006621839936560736
1366	34.3	0.006618368953696496
1367	34.31	0.0067065656969931275
1368	34.32	0.0067947635011158525
1369	34.33	0.006757962367395898
1370	34.34	0.006664019440021374
1371	34.35	0.0067343632917507
1372	34.36	0.006722565352486498
1373	34.37	0.006635768480701465
1374	34.38	0.006573972677724971
1375	34.39	0.006662177944884551
1376	34.4	0.006600384283509619
1377	34.41	0.006646925028259254
1378	34.42	0.006476800180462927
1379	34.43	0.00644000974144765
1380	34.44	0.0064782203792090876
1381	34.45	0.00630643209507431
1382	34.46	0.006329644890369579
1383	34.47	0.006267858766420886
1384	34.48	0.006156073724552069
1385	34.49	0.006085956432754891
1386	34.5	0.006032506892352352
1387	34.51	0.006020725104667779
1388	34.52	0.006098944404359319
1389	34.53	0.006112164792750008
1390	34.54	0.006285386271165372
1391	34.55	0.006198608840929598
1392	34.56	0.0065118325033672875
1393	34.57	0.006391723926468806
1394	34.58	0.00648828311155647
1395	34.59	0.006626510059953183
1396	34.6	0.006714738106315732
1397	34.61	0.006727967251966671
1398	34.62	0.006671197498226977
1399	34.63	0.006504428846420662
1400	34.64	0.006417661297869248
1401	34.65	0.0064308948538944755
1402	34.66	0.006394129515817415
1403	34.67	0.006457365284960215
1404	34.68	0.00635060216264316
1405	34.69	0.006517173483520544
1406	34.7	0.006430412582244749
1407	34.71	0.006510319460136138
1408	34.72	0.00657356078518001
1409	34.73	0.0065768032253603614
1410	34.74	0.006483380115329229
1411	34.75	0.00656329145640111
1412	34.76	0.006601537249894207
1413	34.77	0.006839784163790608
1414	34.78	0.006803032199406367
1415	34.79	0.0068996146913868905
1416	34.8	0.006762864974380278
1417	34.81	0.006662783049699694
1418	34.82	0.006576035585323936
1419	34.83	0.006494289249232121
1420	34.84	0.006549210709403397
1421	34.85	0.0064457999671474475
1422	34.86	0.006509057023774467
1423	34.87	0.006388981880595335
1424	34.88	0.006218907872253432
1425	34.89	0.0061238350000576425
1426	34.9	0.005878763265315445
1427	34.91	0.005875359336002806
1428	34.92	0.005788623213424771
1429	34.93	0.005818554898890049
1430	34.94	0.005648487727036855
1431	34.95	0.005711755032504762
1432	34.96	0.005541690149934553
1433	34.97	0.005454959747297927
1434	34.98	0.005493230492566781
1435	34.99	0.005444002387045899
1436	35.0	0.005444775432038362
1437	35.01	0.005658049628846751
1438	35.02	0.005621324978771991
1439	35.03	0.005459601483114973
1440	35.04	0.00554787914317556
1441	35.05	0.005501157960253522
1442	35.06	0.00554110460231616
1443	35.07	0.005587719070664576
1444	35.08	0.00570100136659768
1445	35.09	0.005694284824747875
1446	35.1	0.005787569446414231
1447	35.11	0.005640855232897035
1448	35.12	0.0058541421854956255
1449	35.13	0.005867430305508403
1450	35.14	0.006030719594234402
1451	35.15	0.0061140100529732955
1452	35.16	0.0062073016830210825
1453	35.17	0.006320594485676345
1454	35.18	0.006300555128901042
1455	35.19	0.006387183613990821
1456	35.2	0.006520479942242474
1457	35.21	0.006707110781615455
1458	35.22	0.006787076133406789
1459	35.23	0.0068753759989093055
1460	35.24	0.007042248474653068
1461	35.25	0.007193645942883631
1462	35.26	0.007365282690606101
1463	35.27	0.007493587290539949
1464	35.28	0.007566893077307846
1465	35.29	0.007746866718866485
1466	35.3	0.007843508216506034
1467	35.31	0.008031817571515276
1468	35.32	0.008086794785184814
1469	35.33	0.008133439858803104
1470	35.34	0.00796103850794383
1471	35.35	0.008093400257704886
1472	35.36	0.008048382252230812
1473	35.37	0.008053365445189087
1474	35.38	0.00802001650453299
1475	35.39	0.008013335431546587
1476	35.4	0.008126655560848128
1477	35.41	0.008139976893721812
1478	35.42	0.008193299431451528
1479	35.43	0.008249956508654233
1480	35.44	0.008304948126613976
1481	35.45	0.008393274286613739
1482	35.46	0.008356601656603235
1483	35.47	0.008453263571195802
1484	35.48	0.008513260031674186
1485	35.49	0.008506591039316724
1486	35.5	0.008379923262068267
1487	35.51	0.008373256701207588
1488	35.52	0.008386591358012563
1489	35.53	0.008349927233759491
1490	35.54	0.008238264329725187
1491	35.55	0.008201602647186945
1492	35.56	0.008189942187419863
1493	35.57	0.008286616285036352
1494	35.58	0.008080910655598572
1495	35.59	0.00807996815752432
1496	35.6	0.00814331260161305
1497	35.61	0.008206658274853673
1498	35.62	0.008170005178519624
1499	35.63	0.00823335331388364
1500	35.64	0.008146702682218177
1501	35.65	0.008193386618130738
1502	35.66	0.00812340512289289
1503	35.67	0.008111758197780095
1504	35.68	0.008175112510731886
1505	35.69	0.008113468063022378
1506	35.7	0.00817682485592286
1507	35.71	0.00821518289070644
1508	35.72	0.008178542168643776
1509	35.73	0.008141902691005676
1510	35.74	0.007980264459063413
1511	35.75	0.008168627474085532
1512	35.76	0.008206991737341074
1513	35.77	0.008140357250098873
1514	35.78	0.008400390680292524
1515	35.79	0.008313758695858375
1516	35.8	0.008493794631397211
1517	35.81	0.008423831821510852
1518	35.82	0.00848720360079902
1519	35.83	0.008483909970529169
1520	35.84	0.008513950931969383
1521	35.85	0.008527326486384101
1522	35.86	0.00862070330170761
1523	35.87	0.008614081379203498
1524	35.88	0.008687460720139484
1525	35.89	0.00873084132577917
1526	35.9	0.008744223197385992
1527	35.91	0.00874093966955547
1528	35.92	0.00875432407688459
1529	35.93	0.008717709753969682
1530	35.94	0.008747763368738504
1531	35.95	0.008861151589119043
1532	35.96	0.008849541083038925
1533	35.97	0.008887931851758069
1534	35.98	0.008851323896535757
1535	35.99	0.008786145790058875
1536	36.0	0.008628111819299011
1537	36.01	0.008641507699797657
1538	36.02	0.008521571528051552
1539	36.03	0.008468303305315228
1540	36.04	0.008481703032846344
1541	36.05	0.008495104045232793
1542	36.06	0.008408506343730249
1543	36.07	0.008371909929592913
1544	36.08	0.008368648137408563
1545	36.09	0.008328720968430403
1546	36.1	0.008462128423914805
1547	36.11	0.008455537171779604
1548	36.12	0.008338947213278214
1549	36.13	0.008402358549663536
1550	36.14	0.008315771182185738
1551	36.15	0.008379185112097787
1552	36.16	0.008242600340649275
1553	36.17	0.008181016869091895
1554	36.18	0.008236101365342474
1555	36.19	0.008216187163984756
1556	36.2	0.008229607599603561
1557	36.21	0.008259696006783113
1558	36.22	0.00827311905343997
1559	36.23	0.008216543407490562
1560	36.24	0.008307111927327249
1561	36.25	0.008423396042770204
1562	36.26	0.008376824326498777
1563	36.27	0.008630253922617737
1564	36.28	0.008603684832375169
1565	36.29	0.008737117057018295
1566	36.3	0.008890550597793201
1567	36.31	0.008843985455948555
1568	36.32	0.009007421632728274
1569	36.33	0.009170859129377984
1570	36.34	0.009044297947143676
1571	36.35	0.009147738087267765
1572	36.36	0.009086179550995777
1573	36.37	0.008949622339570418
1574	36.38	0.008838066454235793
1575	36.39	0.008718178562901358
1576	36.4	0.008504958666808005
1577	36.41	0.00842840676719625
1578	36.42	0.008341856198639697
1579	36.43	0.008105306962378656
1580	36.44	0.007943759059651168
1581	36.45	0.007672212491695696
1582	36.46	0.007645667259749356
1583	36.47	0.007525790031718049
1584	36.48	0.0072325808088375965
1585	36.49	0.007146039592345943
1586	36.5	0.0070494997168131235
1587	36.51	0.0069462945168092816
1588	36.52	0.006751423993570427
1589	36.53	0.006639888148331163
1590	36.54	0.006428353648992857
1591	36.55	0.006391820496788547
1592	36.56	0.00632028869295187
1593	36.57	0.006193758238714597
1594	36.58	0.006167229135309871
1595	36.59	0.005992129955398884
1596	36.6	0.006034174985928509
1597	36.61	0.006114316609084014
1598	36.62	0.006161126254669025
1599	36.63	0.006274603923915212
1600	36.64	0.006271416284720388
1601	36.65	0.0064015633383167625
1602	36.66	0.006415045085933713
1603	36.67	0.006553528195466285
1604	36.68	0.0064920126681435875
1605	36.69	0.006705498505195084
1606	36.7	0.006718985707848901
1607	36.71	0.006842474277334087
1608	36.72	0.006845964214878375
1609	36.73	0.0070237412359972495
1610	36.74	0.007089614865727789
1611	36.75	0.0072364422481570045
1612	36.76	0.0071499376702290895
1613	36.77	0.007203434466508618
1614	36.78	0.007276932638223155
1615	36.79	0.007323765519936742
1616	36.8	0.007237266446211699
1617	36.81	0.0073174354182774515
1618	36.82	0.0073642724373619295
1619	36.83	0.007469444171359196
1620	36.84	0.007600807764355899
1621	36.85	0.007871458455673608
1622	36.86	0.007934967675111704
1623	36.87	0.008198478281037147
1624	36.88	0.008361990274674547
1625	36.89	0.0085255036572498
1626	36.9	0.008705685096651372
1627	36.91	0.008785867927437518
1628	36.92	0.008791052150830314
1629	36.93	0.00884623776805249
1630	36.94	0.009026424780326003
1631	36.95	0.00907804176029936
1632	36.96	0.009286802994908694
1633	36.97	0.009233660866327043
1634	36.98	0.009147186804346674
1635	36.99	0.009217857000664686
1636	37.0	0.009274242885071615
1637	37.01	0.009354439696881656
1638	37.02	0.00931797124683742
1639	37.03	0.0091815042028216
1640	37.04	0.009361705232719064
1641	37.05	0.009316907671077512
1642	37.06	0.009405444852445655
1643	37.07	0.009502316778037923
1644	37.08	0.009415856782403864
1645	37.09	0.009121064866758122
1646	37.1	0.009276274365649595
1647	37.11	0.009223151946960328
1648	37.12	0.009286697611903705
1649	37.13	0.009321673266455832
1650	37.14	0.009463793197543868
1651	37.15	0.009394009787331292
1652	37.16	0.009424227798935814
1653	37.17	0.009604447233567015
1654	37.18	0.009518001425768752
1655	37.19	0.009481557043417244
1656	37.2	0.009445114087722306
1657	37.21	0.009408672559891862
1658	37.22	0.009397232461135996
1659	37.23	0.009465793792663213
1660	37.24	0.009524356555681734
1661	37.25	0.009446254084732875
1662	37.26	0.009559819714356266
1663	37.27	0.009625767731473722
1664	37.28	0.009603621946815633
1665	37.29	0.009517191885398901
1666	37.3	0.009630763262717057
1667	37.31	0.009594336079978394
1668	37.32	0.00950791033838927
1669	37.33	0.009481486039157883
1670	37.34	0.009185063183491327
1671	37.35	0.009148641772596111
1672	37.36	0.009195555141012335
1673	37.37	0.009275803289944484
1674	37.38	0.009289386220598495
1675	37.39	0.009302970600845395
1676	37.4	0.009183223098556237
1677	37.41	0.009096810381600928
1678	37.42	0.009193732451182157
1679	37.43	0.009197322641833594
1680	37.44	0.00915841428809383
1681	37.45	0.009159507391161448
1682	37.46	0.009173101952239637
1683	37.47	0.009145031305862972
1684	37.48	0.009225295453231919
1685	37.49	0.009318894395546451
1686	37.5	0.009185828134006258
1687	37.51	0.009366096669811252
1688	37.52	0.009379700004159108
1689	37.53	0.009218304804913924
1690	37.54	0.009240244406607534
1691	37.55	0.009253852143770391
1692	37.56	0.009367461350931361
1693	37.57	0.009372738695952343
1694	37.58	0.00922801751336122
1695	37.59	0.009014964471019571
1696	37.6	0.009055246236786996
1697	37.61	0.00906886281185848
1698	37.62	0.009065814197426025
1699	37.63	0.008946100394683132
1700	37.64	0.009043054738155476
1701	37.65	0.009131677229035962
1702	37.66	0.009170301201849806
1703	37.67	0.009233926657789215
1704	37.68	0.009230886931379967
1705	37.69	0.009131182023812912
1706	37.7	0.009124811936280786
1707	37.71	0.009063443336641885
1708	37.72	0.008932076226085606
1709	37.73	0.008865710605803656
1710	37.74	0.008779346476985861
1711	37.75	0.008692983840821178
1712	37.76	0.008739956031832197
1713	37.77	0.008680263051206172
1714	37.78	0.008758904900132425
1715	37.79	0.008614214913128748
1716	37.8	0.008811193091383451
1717	37.81	0.008908172769414247
1718	37.82	0.008788487281740753
1719	37.83	0.008785469962881098
1720	37.84	0.00873007319497221
1721	37.85	0.008789439836340396
1722	37.86	0.008793093697694765
1723	37.87	0.008756749065931047
1724	37.88	0.008937072608901087
1725	37.89	0.008984064327786978
1726	37.9	0.009081057557104533
1727	37.91	0.00938638563136962
1728	37.92	0.009545048551764967
1729	37.93	0.009713712986139988
1730	37.94	0.009952378935676354
1731	37.95	0.009966046401557183
1732	37.96	0.009913048718297013
1733	37.97	0.009993385887076212
1734	37.98	0.009982057909075692
1735	37.99	0.00976073145214329
1736	38.0	0.009734406517457828
1737	38.01	0.009681416439533574
1738	38.02	0.00966176121954998
1739	38.03	0.009608774192019442
1740	38.04	0.009539122024788238
1741	38.05	0.009477804719034477
1742	38.06	0.00929648894260282
1743	38.07	0.009163508030003875
1744	38.08	0.009277195315748
1745	38.09	0.009032550801013173
1746	38.1	0.008821241153642134
1747	38.11	0.008851599708145308
1748	38.12	0.008758626465698693
1749	38.13	0.008778988094143791
1750	38.14	0.008701017927989163
1751	38.15	0.008689715968408507
1752	38.16	0.00855341554991007
1753	38.17	0.008633783340334933
1754	38.18	0.008530819340857754
1755	38.19	0.008519523552652508
1756	38.2	0.008424895976892
1757	38.21	0.008471936614752096
1758	38.22	0.008435645467403052
1759	38.23	0.008582689202684346
1760	38.24	0.00866306782176629
1761	38.25	0.008776781325819716
1762	38.26	0.008740496382680263
1763	38.27	0.008824212993518987
1764	38.28	0.008884597826171348
1765	38.29	0.008964984215138916
1766	38.3	0.009045372161589516
1767	38.31	0.009159095000022877
1768	38.32	0.00913948606493964
1769	38.33	0.009236545357507175
1770	38.34	0.009475272878890273
1771	38.35	0.009564001963586755
1772	38.36	0.009561065946095404
1773	38.37	0.009674798160915099
1774	38.38	0.00952186527587795
1775	38.39	0.009635600625481189
1776	38.4	0.009582670877555266
1777	38.41	0.00964640936659622
1778	38.42	0.009735149427101408
1779	38.43	0.009890557726898397
1780	38.44	0.01003763426715043
1781	38.45	0.010118045715683976
1782	38.46	0.010065125406994113
1783	38.47	0.010053873342239061
1784	38.48	0.010092622855911948
1785	38.49	0.010186373949170768
1786	38.5	0.010320126623173831
1787	38.51	0.010483880879079699
1788	38.52	0.01056763671804406
1789	38.53	0.010661394141223912
1790	38.54	0.010708486483108626
1791	38.55	0.010738913744854361
1792	38.56	0.01093600926095073
1793	38.57	0.010916439699218738
1794	38.58	0.010963538394145989
1795	38.59	0.010958257727839538
1796	38.6	0.010991073891927883
1797	38.61	0.010921510697088799
1798	38.62	0.010985282430186594
1799	38.63	0.011024055759040863
1800	38.64	0.011062830684802627
1801	38.65	0.011001607208623199
1802	38.66	0.01090705199832076
1803	38.67	0.010804165055045889
1804	38.68	0.01073461304661727
1805	38.69	0.010931729307518179
1806	38.7	0.01084551383890009
1807	38.71	0.010975966641912915
1808	38.72	0.010848087717706179
1809	38.73	0.010836877067428752
1810	38.74	0.01075066802556135
1811	38.75	0.010789460593248368
1812	38.76	0.01067825477163531
1813	38.77	0.010532050561865347
1814	38.78	0.010485847965081785
1815	38.79	0.01036964698242615
1816	38.8	0.010216780948373305
1817	38.81	0.010247249864066
1818	38.82	0.01018605373064263
1819	38.83	0.010208192549243655
1820	38.84	0.010105332987674132
1821	38.85	0.010102475047073511
1822	38.86	0.010116285395245228
1823	38.87	0.010230097366660473
1824	38.88	0.010343910962455016
1825	38.89	0.01023772618376606
1826	38.9	0.010221543031728064
1827	38.91	0.010168694840813064
1828	38.92	0.010124181612156224
1829	38.93	0.010133003346892266
1830	38.94	0.00990182671282236
1831	38.95	0.009907318377747831
1832	38.96	0.009921145009467836
1833	38.97	0.009901639942449858
1834	38.98	0.0100821365111603
1835	38.99	0.00999596805006453
1836	39.0	0.010029801226960622
1837	39.01	0.009973636042979184
1838	39.02	0.01000413916591869
1839	39.03	0.010101310596908775
1840	39.04	0.01019848367041254
